,StateName,f_voters_turnout,m_voters_turnout,year
2520,Uttar Pradesh,57.773855861518754,60.56233695496373,2014
2521,Uttar Pradesh,53.007721726879794,56.77524510675246,2014
2522,Uttar Pradesh,37.44586200817817,50.88945005207486,2004
2523,Uttar Pradesh,44.71899243355271,45.64607976782023,2009
2525,Uttar Pradesh,35.48205851540141,47.04924676404602,2009
2526,Uttar Pradesh,46.77710580410645,66.30825520603989,1999
2529,Uttar Pradesh,43.4284196889107,54.3217970571826,2009
2531,Uttar Pradesh,49.741948192652416,51.004206787407306,2009
2533,Uttar Pradesh,41.36327678911306,48.149862324233524,2009
2534,Uttar Pradesh,39.75629752833084,49.35922762235314,2009
2536,Uttar Pradesh,28.367935213675743,47.15010675495869,2004
2537,Uttar Pradesh,52.52065023682552,55.272336255904975,2014
2538,Uttar Pradesh,46.38436726427125,51.23790214377292,2004
2542,Uttar Pradesh,31.690699852216024,47.85204708820709,2004
2543,Uttar Pradesh,45.17098440727441,54.67938903279256,2009
2544,Uttar Pradesh,57.16248567782321,49.85546534229174,2014
2546,Uttar Pradesh,67.95378705027902,70.618924814238,2014
2548,Uttar Pradesh,58.21142299279182,58.7463878858369,1999
2549,Uttar Pradesh,54.20498176598583,57.94741122141136,2014
2550,Uttar Pradesh,52.02030164173217,57.234708270385994,2014
2551,Uttar Pradesh,44.29099900702868,55.02894690013286,1999
2552,Uttar Pradesh,50.85477931904161,67.9586060639884,1999
2553,Uttar Pradesh,55.24802194116138,61.91584385774929,2014
2554,Uttar Pradesh,44.86203247972989,52.895081913420775,2004
2555,Uttar Pradesh,59.70636215334421,66.20677389028636,2009
2556,Uttar Pradesh,34.83110405046248,55.91157562292706,2004
2559,Uttar Pradesh,38.21581264084581,49.43636268688525,2009
2561,Uttar Pradesh,37.80703848425073,41.11695980831823,2009
2562,Uttar Pradesh,37.81161818608725,50.07463149978266,2004
2563,Uttar Pradesh,45.622571044785175,43.737262049222956,2009
2564,Uttar Pradesh,51.62788252035059,54.441012147872605,1999
2565,Uttar Pradesh,44.323792074846466,48.11578393208774,2009
2567,Uttar Pradesh,47.17366038016446,45.04287458599603,1999
2568,Uttar Pradesh,38.626770502422126,53.472983938110055,2004
2571,Uttar Pradesh,55.495506124724784,55.884225104535645,1999
2573,Uttar Pradesh,53.533898805019994,46.898345804832516,2014
2574,Uttar Pradesh,44.16809634114592,66.18053725304996,2004
2575,Uttar Pradesh,55.94535330895909,49.94190627285645,2014
2578,Uttar Pradesh,51.822481897160344,57.28619490687874,2014
2579,Uttar Pradesh,62.86273879537896,71.24689207695683,2014
2580,Uttar Pradesh,41.63088329270656,48.10103212108516,2009
2581,Uttar Pradesh,65.2879869204177,71.0008200272311,2014
2582,Uttar Pradesh,53.59764355079629,53.56512756292814,2014
2583,Uttar Pradesh,57.11017294996068,64.46286267299386,2014
2586,Uttar Pradesh,41.932007825739966,46.945972927815326,2009
2587,Uttar Pradesh,41.16620408163265,48.55087076705695,2009
2588,Uttar Pradesh,32.27734922532185,51.45260601855867,2004
2590,Uttar Pradesh,48.027009188514874,58.31676027711607,2009
2591,Uttar Pradesh,49.4104778423066,63.799943588161945,2004
2592,Uttar Pradesh,43.195938631527866,52.60500654312128,2009
2593,Uttar Pradesh,47.00628991213328,69.49320388349514,2004
2594,Uttar Pradesh,40.62772785976082,55.16701380339861,2009
2596,Uttar Pradesh,54.44524849285022,59.20049215821119,2014
2597,Uttar Pradesh,55.756293007948635,70.14435532805248,1999
2598,Uttar Pradesh,28.868284455905734,40.74846613282323,2004
2599,Uttar Pradesh,45.690469026559455,53.04383373060125,2009
2600,Uttar Pradesh,43.7539711609619,52.231149709113424,1999
2601,Uttar Pradesh,49.5565259948048,61.56290805745449,1999
2602,Uttar Pradesh,62.02142256172789,58.599299227331,2014
2603,Uttar Pradesh,48.05074196805377,44.18244605857263,2009
2604,Uttar Pradesh,34.38769461284726,52.99684727019201,2004
2606,Uttar Pradesh,60.88940302785388,66.99566674734186,2014
2610,Uttar Pradesh,72.39148396768503,73.5069810820231,2014
2612,Uttar Pradesh,38.31866744172062,40.047502237050594,2009
2613,Uttar Pradesh,65.67999254763424,60.84365517709494,2014
2614,Uttar Pradesh,61.6468119251898,65.1522192247917,2014
2615,Uttar Pradesh,60.7220842766377,71.92193240619275,2004
2616,Uttar Pradesh,31.126141430663257,42.529193189741385,2004
2618,Uttar Pradesh,59.79466183806411,53.57444444562466,2014
2619,Uttar Pradesh,39.50072013166165,52.64262563807208,2009
2620,Uttar Pradesh,43.48271860632501,48.02310952442182,2004
2621,Uttar Pradesh,48.010102250744616,51.52588333981747,2004
2622,Uttar Pradesh,47.62570048728203,52.96163815050495,2004
2623,Uttar Pradesh,33.71268888303557,47.47113143694323,2004
2624,Uttar Pradesh,39.90070592872058,49.10674496111728,2009
2625,Uttar Pradesh,39.86453840274788,49.56350236025588,2004
2626,Uttar Pradesh,55.677570000305664,64.35727229926003,2014
2627,Uttar Pradesh,51.36553139242466,50.403663509383314,2009
2628,Uttar Pradesh,57.36462422283082,62.39693889011867,2014
2630,Uttar Pradesh,48.07154458898803,54.03784068838669,2004
2631,Uttar Pradesh,39.21395815072904,46.26473431578475,2004
2632,Uttar Pradesh,47.04156479217604,56.375990691644276,2004
2634,Uttar Pradesh,36.66685833983653,58.3611541435633,2004
2635,Uttar Pradesh,48.051339828867235,54.478867434750775,1999
2636,Uttar Pradesh,43.55924053215207,52.1113215759412,2009
2638,Uttar Pradesh,42.617808589178,60.33455421700806,2004
2639,Uttar Pradesh,53.105357823316815,56.43859823014886,2014
2640,Uttar Pradesh,39.97204519581662,38.32130478655728,2009
2641,Uttar Pradesh,51.278302699195336,55.2379924635084,2014
2642,Uttar Pradesh,56.030579276007984,60.988848945131416,2014
2643,Uttar Pradesh,46.70416699568483,49.74333670462321,2009
2646,Uttar Pradesh,58.78036835889651,58.284832710888956,2014
2647,Uttar Pradesh,37.115962948409354,54.49990303955361,2004
2648,Uttar Pradesh,49.24104503800074,50.8756016794859,2014
2649,Uttar Pradesh,63.3208647954555,56.491085457245525,1999
2650,Uttar Pradesh,28.983091027090886,51.06590452728754,1999
2652,Uttar Pradesh,33.74546386030824,47.06604232895151,2004
2653,Uttar Pradesh,36.610257202959815,64.48899136124966,2004
2654,Uttar Pradesh,38.465073198417194,45.893539408398595,2009
2656,Uttar Pradesh,34.90112994350282,45.32900308492051,2004
2657,Uttar Pradesh,56.593948324773,64.08546859128737,2014
2658,Uttar Pradesh,57.87075569022831,59.62121114999851,2014
2660,Uttar Pradesh,55.03262689842351,63.078574606224336,1999
2661,Uttar Pradesh,52.78334666403515,59.692993842002906,2009
2662,Uttar Pradesh,46.71204155867999,48.40030485827334,2004
2664,Uttar Pradesh,54.25875769007516,56.402326200566975,2014
2665,Uttar Pradesh,49.82329636306232,59.18450742470144,1999
2666,Uttar Pradesh,46.81541826699506,52.63595493311162,2009
2667,Uttar Pradesh,49.4616498015841,64.63228127128356,1999
2668,Uttar Pradesh,31.899208670192447,46.0637414005744,2004
2669,Uttar Pradesh,37.61240738183994,48.47351639931783,2009
2670,Uttar Pradesh,51.69633390512806,66.67237096088836,2009
2671,Uttar Pradesh,54.28171803051971,56.06174264692277,1999
2672,Uttar Pradesh,36.90253336694958,49.38506904086402,2004
2673,Uttar Pradesh,46.130369511071684,58.375601379447374,2009
2675,Uttar Pradesh,52.0802847538066,61.60511156666517,1999
2676,Uttar Pradesh,46.82293703092665,46.39706496229163,1999
2677,Uttar Pradesh,45.45444694476852,52.512068305626535,2009
2679,Uttar Pradesh,46.07437356024634,57.99277099534499,2009
2680,Uttar Pradesh,44.0907747887141,49.71027561542661,2004
2682,Uttar Pradesh,28.461170059182443,46.79795214265221,1999
2683,Uttar Pradesh,38.56439606228976,48.866398342384855,2004
2684,Uttar Pradesh,59.92244417714139,64.35047976444902,2014
2687,Uttar Pradesh,52.52221061947223,46.65451836638997,1999
2688,Uttar Pradesh,52.55889619913787,51.0286463645636,2014
2689,Uttar Pradesh,60.172756637019894,61.17488042583831,1999
2690,Uttar Pradesh,52.211178511660215,68.0082302465981,2004
2692,Uttar Pradesh,54.649154916516586,58.6593951487373,2014
2694,Uttar Pradesh,31.484689745666284,49.78676801148354,2004
2695,Uttar Pradesh,41.834645798243635,47.925163480873195,2009
2696,Uttar Pradesh,60.471129509813245,64.8755719968918,2014
2697,Uttar Pradesh,73.48936436368383,74.7259303025931,2014
2698,Uttar Pradesh,35.55531864623612,47.4150722826024,2004
2699,Uttar Pradesh,64.35996839916078,68.46644041656037,2014
2700,Uttar Pradesh,38.23399348481405,54.221985518824255,2004
2702,Uttar Pradesh,50.318457705142585,60.57478173321111,2004
2703,Uttar Pradesh,59.23136031295115,60.534131102073886,1999
2704,Uttar Pradesh,54.693677771260106,59.9429600976851,1999
2707,Uttar Pradesh,43.34774315373777,56.718087066998145,1999
2708,Uttar Pradesh,42.49744408511827,56.70007738913656,1999
2710,Uttar Pradesh,48.92527202398927,50.807482714532206,1999
2712,Uttar Pradesh,42.69862710425208,53.558616397640826,1999
2713,Uttar Pradesh,49.91986542594164,62.29819345711163,2004
2714,Uttar Pradesh,61.54642523361172,61.48202709338523,2014
2715,Uttar Pradesh,48.40173678507674,57.898169774326846,2004
2716,Uttar Pradesh,30.387233188270645,42.09072865944839,2009
2717,Uttar Pradesh,51.33523268159731,58.02847188390812,2009
2718,Uttar Pradesh,60.71839475652667,54.150742953325704,1999
2719,Uttar Pradesh,60.474084994380675,57.11162920204299,2014
2720,Uttar Pradesh,41.430286282331025,53.654331559003396,2009
2722,Uttar Pradesh,67.5718587922706,67.88823433731957,2014
2723,Uttar Pradesh,35.83502265458223,48.130441955529484,2004
2725,Uttar Pradesh,49.08153587827403,45.79236761357047,2009
2726,Uttar Pradesh,56.19902471468174,55.14321801546471,2009
2730,Uttar Pradesh,42.27078148833666,61.62274345209799,2004
2732,Uttar Pradesh,59.47354375498088,51.979830093058524,1999
2733,Uttar Pradesh,59.983302441661124,61.7029854958629,1999
2734,Uttar Pradesh,53.67625408518397,78.11584270725021,1999
2735,Uttar Pradesh,43.887506129149166,44.56415796829048,2009
2736,Uttar Pradesh,49.831139379746496,58.94973062874514,2009
2737,Uttar Pradesh,58.36344018008297,67.84429589796541,1999
2740,Uttar Pradesh,55.21938520682297,49.26202958379313,2014
2741,Uttar Pradesh,49.06651917888734,63.13651400536169,1999
2743,Uttar Pradesh,57.46700785272834,66.0024796315976,2014
2744,Uttar Pradesh,42.93850764900545,47.171696902122704,2009
2745,Uttar Pradesh,40.89557165441879,47.52734367114686,1999
2746,Uttar Pradesh,47.20377713556019,60.84584173875383,2009
2747,Uttar Pradesh,43.47116567984263,56.84696933593111,1999
2748,West Bengal,77.42165256660472,84.53197636638107,1999
2750,West Bengal,82.61034675871403,78.23441368602163,2014
2752,West Bengal,63.42272344898152,69.82861169753022,1999
2754,West Bengal,66.74387953356245,75.01435451248972,2004
2755,West Bengal,65.63930611505113,67.77574894399201,2009
2756,West Bengal,77.1395777203497,83.78694600140892,2004
2757,West Bengal,71.22309653716448,91.0819488005425,2004
2759,West Bengal,85.99088340208611,86.94719443925577,2009
2760,West Bengal,84.35817899826658,86.34831513717147,2009
2761,West Bengal,90.51811240123897,89.37844886966079,2009
2763,West Bengal,63.29306315356627,64.66765364612989,2009
2767,West Bengal,68.32451765361637,72.29842388696144,1999
2768,West Bengal,83.59132562302543,87.04999434278602,2014
2772,West Bengal,68.6726647996981,77.03455347311635,2004
2773,West Bengal,68.92572654496335,71.4393585696251,2004
2774,West Bengal,79.44023501460815,80.73405403427903,2004
2775,West Bengal,81.10146870736992,83.06570622495629,2014
2776,West Bengal,78.69560873711457,80.5003644650742,2004
2780,West Bengal,74.43682000456941,79.03742582430002,1999
2783,West Bengal,79.24224541095248,80.80771784781052,1999
2786,West Bengal,77.13171681843708,83.0550438163891,1999
2787,West Bengal,73.46784100000183,72.65881437526616,1999
2789,West Bengal,84.32512326292269,81.95563435724068,2014
2790,West Bengal,77.61908355228105,83.32484195928187,2004
2791,West Bengal,77.10026262376418,82.82749863591353,2009
2793,West Bengal,70.16809249945635,72.88826786045402,1999
2795,West Bengal,70.18024310950372,76.95739722247266,2009
2796,West Bengal,73.1936593635004,76.31818384384563,1999
2797,West Bengal,87.03891778540738,83.46820366015744,2014
2799,West Bengal,66.85717456442126,75.57999483330705,1999
2800,West Bengal,73.87656406312053,80.67315046825952,1999
2801,West Bengal,82.03983893023461,83.26886481214079,2014
2802,West Bengal,68.343856770997,74.89714104863381,1999
2803,West Bengal,78.06757694039325,83.65482034501304,2014
2804,West Bengal,69.4466209886944,78.74951264276001,2004
2805,West Bengal,68.34313791278025,80.1063089264428,1999
2806,West Bengal,78.55471810858499,79.36565587683732,1999
2807,West Bengal,75.58244775330742,89.33230229001352,1999
2808,West Bengal,83.13088686976988,78.72602854477127,2014
2809,West Bengal,85.2930921628225,83.13798089299162,2014
2811,West Bengal,75.46880794036409,70.7750429163277,1999
2812,West Bengal,60.776254121129,70.89869861036931,2004
2814,West Bengal,69.5790739827538,72.21236074515785,2004
2815,West Bengal,80.53005985082108,81.31428403981337,1999
2816,West Bengal,80.12510297896857,84.5576891678912,2004
2817,West Bengal,75.39353079312173,79.2701762018708,2009
2818,West Bengal,80.6532954025796,80.99845810126183,1999
2820,West Bengal,87.09273258988702,85.5605824703956,2009
2821,West Bengal,68.85823928923554,77.49247033983012,2004
2826,West Bengal,77.51339110594176,80.11879973259224,1999
2828,West Bengal,65.26796652506643,74.63807713178736,2004
2832,West Bengal,83.84723151816485,86.60810562708323,2014
2834,West Bengal,79.59672246066755,83.13515034453651,2014
2835,West Bengal,83.87085036999305,85.20055325034578,2009
2837,West Bengal,77.16293771652329,82.17837156367499,2014
2839,West Bengal,86.22132456659668,85.55689070469171,2009
2842,West Bengal,79.27030609871473,83.5238592852374,2014
2844,West Bengal,79.48676978796017,81.08752027571602,2009
2845,West Bengal,85.41253916616442,83.82053129124665,2014
2846,West Bengal,82.69971295845882,84.78711503615095,1999
2848,West Bengal,80.77822829204044,81.06832031022218,1999
2849,West Bengal,78.56397060413506,84.04485315721847,2009
2854,West Bengal,82.75301418109312,84.70547937481675,2009
2857,West Bengal,72.97315594619583,79.51596107982219,2004
2862,West Bengal,86.56489052905894,87.28327683133745,2004
2864,West Bengal,85.09201647533082,78.10486413076494,2014
2865,West Bengal,81.18736569874685,83.0367483878681,2004
2866,West Bengal,74.61450758337884,81.07269314449043,1999
2868,West Bengal,74.73107023767834,78.33271463809798,1999
2869,West Bengal,82.66650282624724,83.61839657645577,1999
2870,West Bengal,71.28078140046775,71.10019812392605,1999
2871,West Bengal,85.71645468285243,85.03647366343526,2009
2873,West Bengal,69.48420831362657,72.47666961379181,1999
2874,West Bengal,83.97274175611088,85.42770467122091,2014
2875,West Bengal,78.22716857837064,82.35289481317074,2009
2876,West Bengal,65.92084484598479,73.89881536749787,2004
2877,West Bengal,76.61240491764856,81.57320042039342,2004
2878,West Bengal,79.45034521165601,82.28322116262457,2004
2879,West Bengal,67.92224764382036,70.38666623233223,2014
2881,West Bengal,80.75097774723643,83.57079379640513,2009
2882,West Bengal,84.52267363827771,83.90774723313102,2009
2883,West Bengal,81.92443200213296,79.87594549556654,2009
2885,West Bengal,84.63236323757157,85.68239191023041,2014
2887,West Bengal,84.81429065898483,85.72377527752349,2014
2888,West Bengal,58.92859883069652,65.51052124662505,1999
2890,West Bengal,78.11257515559798,82.46779835347814,2014
2892,West Bengal,80.7573297511182,86.44642614990217,2014
2894,West Bengal,64.25427149145702,73.02195585210553,1999
2895,West Bengal,85.31721132158665,87.84512924114698,2014
2896,West Bengal,75.7065337392526,75.71855580069325,1999
2897,West Bengal,65.97742175693041,67.06561145269157,2014
2898,West Bengal,81.31280918564052,77.5892730259794,2014
2899,West Bengal,79.44785336653824,77.92564984919615,2009
2901,West Bengal,76.61109454104577,76.24395270782439,1999
2902,West Bengal,71.68826707885802,82.1104851347373,1999
2904,West Bengal,77.8064638035485,82.136069416626,2004
2906,West Bengal,75.13271385447067,79.97085475870568,2014
2908,West Bengal,80.93354515648544,81.50651297650053,1999
2911,West Bengal,79.1182780953687,79.64268948880827,2014
2912,West Bengal,84.94966172751678,88.05575988710375,2009
2913,West Bengal,83.94928062116463,80.9676883393567,2014
2914,West Bengal,76.7866902395998,79.71264044416934,1999
2915,West Bengal,79.33918175318041,71.62359824475865,2004
2917,West Bengal,75.301184012947,79.5535814311191,2009
2918,West Bengal,67.74152355017232,71.77151654590617,1999
2919,West Bengal,78.76086658083474,84.06419449427524,2004
2921,West Bengal,81.13662705779252,81.7217421574991,2004
2922,West Bengal,76.21747265546738,75.51453536039729,2009
2923,West Bengal,83.84180340927195,83.79985992906084,2004
2926,West Bengal,87.837926909479,85.40570789031896,2014
2928,West Bengal,77.33710170471758,84.37970835792257,2004
2929,West Bengal,76.47028685809384,80.49034008226862,2004
2930,West Bengal,78.39086295070308,80.31302075286786,2014
2931,West Bengal,66.93344130363437,75.16869643924318,2009
2934,West Bengal,69.6234700029405,73.9022518858157,2009
2935,West Bengal,81.57123263629332,83.26840318150023,2009
2936,West Bengal,75.2774000275922,78.95736724481829,2009
2937,West Bengal,81.20542423828392,85.09427646993194,2009
2938,West Bengal,63.31395785579853,72.05833565561261,2004
2939,West Bengal,89.10513879876575,85.86571684243685,2014
2940,West Bengal,86.53754006078516,85.8072139225311,2014
2941,West Bengal,77.307658855906,84.05569784639803,2009
2942,West Bengal,87.14217113823656,82.66840391814819,2014
2943,West Bengal,81.84433870552044,77.8391025587903,2014
2944,West Bengal,78.35470896258633,73.01045098466872,1999
2945,West Bengal,91.0717119286496,89.56764054750681,2009
2946,West Bengal,81.62715607662022,90.80731986392364,2009
2947,West Bengal,79.15811243567785,84.2814420454172,2004
2948,West Bengal,84.09721022451481,84.04505408489244,2014
2950,West Bengal,69.41757247204879,75.17158151139805,1999
2951,West Bengal,81.17536260780662,82.02084842525348,2014
2952,West Bengal,81.31514327103135,83.81373105069851,2009
2953,West Bengal,77.93550733220013,84.64748425702308,2004
2955,West Bengal,77.3514334284477,77.732167684703,2004
2956,West Bengal,84.97906926171578,84.95483245025788,2014
2957,West Bengal,81.00920762591228,85.74385814162403,2009
2958,West Bengal,81.139509290075,84.12805846191425,2004
2959,West Bengal,71.90657422012767,79.12830124382349,2004
2960,West Bengal,86.0087352555423,82.9536053487034,2014
2961,West Bengal,82.78684510180842,84.2951639811075,1999
2962,West Bengal,44.1091848508141,48.154049584785405,1999
2964,West Bengal,71.63932629217258,77.469093119941,2014
2965,West Bengal,83.17428824097797,85.36150493194694,2004
2966,West Bengal,82.61149913941772,87.40505262962682,2009
2968,West Bengal,80.55203632791927,84.2551100017913,2009
2969,West Bengal,81.85565214867277,83.01233039433839,2004
2970,West Bengal,85.32187755165927,84.84073850597808,2014
2971,West Bengal,65.26986817824631,65.72323490921573,1999
2972,West Bengal,84.33767486993534,81.96962279545598,2014
2974,West Bengal,81.16380603426934,82.56318319681975,2014
2975,West Bengal,81.30015501941926,84.06498056604806,2004
2976,West Bengal,74.82901385609777,79.75481061304173,1999
2977,West Bengal,73.21456968464285,80.78140951326284,2004
2978,West Bengal,71.08949524883128,75.39561725463741,2004
2979,West Bengal,57.79284971331803,59.80209379033414,2004
2980,West Bengal,84.8626877570413,85.62058572461628,2004
2981,West Bengal,79.33529313207318,81.87034309904602,2009
2982,West Bengal,86.88069883580079,85.49327901071628,2009
2983,West Bengal,79.06890497836086,79.66589127525333,2009
2986,West Bengal,85.88617886178862,88.33149689090048,2009
2987,West Bengal,72.25912101584514,77.88291864806142,2004
2990,West Bengal,81.1860958798607,79.99486284946036,2009
2991,West Bengal,76.87906943807745,79.94759189184387,1999
2992,West Bengal,68.22679860925382,72.396484931105,2004
2995,West Bengal,82.63376332319045,85.22578547974925,2014
2997,West Bengal,85.00895418190649,82.24082178797424,2009
2998,West Bengal,87.93775409574756,88.11579383989118,2009
2999,West Bengal,71.04061850825536,82.36410426988323,1999
3000,Chhattisgarh,57.04026499166849,69.07659335706468,1999
3001,Chhattisgarh,47.15880689292292,60.70747562978672,1999
3002,Chhattisgarh,72.41175166520551,75.66713522772443,2014
3004,Chhattisgarh,47.872274493246515,65.14343683534017,1999
3005,Chhattisgarh,73.07313050698897,74.68816400004931,2014
3006,Chhattisgarh,56.051545154710055,60.616211513305984,2009
3010,Chhattisgarh,69.04745822989308,71.33816377006457,2014
3012,Chhattisgarh,43.579780286512246,50.159920076781276,2009
3013,Chhattisgarh,40.47317860154732,55.83465841406977,1999
3014,Chhattisgarh,45.909418556867706,51.11569156645132,2009
3015,Chhattisgarh,29.159140454687016,49.7422555023215,1999
3016,Chhattisgarh,50.0601809346799,54.362564801175296,2009
3020,Chhattisgarh,63.985905073394854,67.2888323572437,2014
3021,Chhattisgarh,60.158088559434105,71.73438597157119,2004
3022,Chhattisgarh,61.69194248880222,64.29571554869429,2014
3024,Chhattisgarh,34.792008587741414,52.28374786462038,2004
3025,Chhattisgarh,76.08125202684471,77.0985161951204,2014
3026,Chhattisgarh,36.33589040858901,51.4188441213944,2004
3028,Chhattisgarh,46.44863071002287,57.42239410612251,2004
3029,Chhattisgarh,52.99555137573242,62.85834676935592,1999
3030,Chhattisgarh,73.0678304666847,76.10776909939896,2014
3032,Chhattisgarh,42.90560171391325,55.717464779305956,2004
3033,Chhattisgarh,63.87354698288379,66.72044348595443,2009
3035,Chhattisgarh,53.50636216344517,65.18875564110182,1999
3036,Chhattisgarh,42.92434108018566,51.92181773927591,2009
3038,Chhattisgarh,53.608916088342816,65.25022650326642,1999
3039,Chhattisgarh,53.81464327082375,60.5240571749347,2009
3040,Chhattisgarh,55.3751358468187,62.342805923991776,2009
3041,Chhattisgarh,52.22006933643812,61.2914645273555,1999
3042,Chhattisgarh,60.654044385120685,62.38888070330534,2014
3044,Chhattisgarh,58.782114566530595,64.32731983854178,2009
3046,Chhattisgarh,53.57873282806448,65.0210930165086,2004
3047,Chhattisgarh,52.05642488907777,59.50399876590227,2009
3048,Chhattisgarh,57.679848355708685,61.024552731961535,2014
3050,Chhattisgarh,40.316514254026295,56.86380080266802,2004
3051,Chhattisgarh,46.00179600857199,58.107291063535584,2004
3052,Chhattisgarh,40.799714056429174,55.3789493068161,2004
3053,Chhattisgarh,44.48647084617243,55.89813137000475,2004
3058,Chhattisgarh,57.67038270353747,67.14117504691622,2004
3059,Chhattisgarh,65.72302260678786,69.67486503205193,2014
3060,Chhattisgarh,76.6753739383025,79.21245587506776,2014
3061,Chhattisgarh,53.16355975969492,60.197281816958515,2009
3064,Chhattisgarh,43.86777668770365,64.52902754852452,1999
3065,Chhattisgarh,58.50999191727752,70.7170739572748,1999
3066,Jharkhand,66.64775493321717,66.01987419025673,2014
3067,Jharkhand,54.85819236650848,69.09306011940575,2004
3068,Jharkhand,58.9990025252767,59.0607054527699,1999
3069,Jharkhand,62.744053298897796,65.5483638845866,2014
3071,Jharkhand,39.949453449049145,58.58922067067517,2004
3072,Jharkhand,38.09316132815363,66.68744973201673,1999
3073,Jharkhand,70.91863380412306,70.87133564093723,2014
3074,Jharkhand,43.55179038201115,52.560634474265235,1999
3075,Jharkhand,46.15132663508425,69.6506372077085,1999
3077,Jharkhand,53.12248468809756,58.89432847995657,2009
3078,Jharkhand,40.897307523341,53.930019710552365,1999
3079,Jharkhand,57.530736187231525,63.929658688711235,2009
3080,Jharkhand,44.22436232551954,64.17283244082901,1999
3081,Jharkhand,50.23143463719217,67.93439666170195,2004
3082,Jharkhand,47.52129202433549,54.35898424908324,2009
3083,Jharkhand,37.45846139787611,60.052956012694544,1999
3084,Jharkhand,62.46983703665714,64.75139546451007,2014
3086,Jharkhand,49.89455731610007,63.10995866734548,2004
3087,Jharkhand,63.61316509905267,61.52944300192068,2014
3090,Jharkhand,66.53393303348327,65.4279649117797,2014
3091,Jharkhand,51.214183070500354,61.372688585664314,2004
3092,Jharkhand,40.69043806950765,50.15967128224097,2009
3094,Jharkhand,50.69733545545342,52.35367488178893,1999
3096,Jharkhand,51.06384768232808,55.625680474074315,2009
3097,Jharkhand,53.525143654838814,55.019877932695,2014
3098,Jharkhand,65.06668571354362,67.52924970922783,2014
3099,Jharkhand,45.35384955737381,61.97548968262281,2004
3100,Jharkhand,38.85034708340152,44.830001859339994,1999
3105,Jharkhand,59.83476918996931,68.83701876279055,2004
3107,Jharkhand,49.38262509238175,58.72048662400346,2004
3115,Jharkhand,51.27896407272664,68.00365170719354,1999
3116,Jharkhand,59.98407457964298,58.780670882719136,2014
3117,Jharkhand,64.02167711685284,63.38680260019641,2014
3118,Jharkhand,49.40335939886489,65.19739511874626,2004
3119,Jharkhand,26.825028968713788,51.53741189076967,1999
3120,Jharkhand,58.43159697009608,62.260982638236186,2014
3121,Jharkhand,50.11066651040533,55.600608210846424,2009
3122,Jharkhand,69.55093397456133,70.98956758937986,2014
3125,Jharkhand,45.258849882538925,60.553829831729175,2004
3126,Jharkhand,54.93817403868413,68.37495649635692,2004
3128,Jharkhand,49.37217155876006,54.5977760882343,2009
3129,Jharkhand,58.769046244058465,57.66739220563848,2014
3130,Jharkhand,68.79553838046724,69.18399533711622,2014
3131,Jharkhand,40.159979213837644,48.36357372531006,2009
3132,Jharkhand,44.06703533566385,69.7186240712387,1999
3134,Jharkhand,44.74205103501494,57.90211521104101,2004
3136,Jharkhand,53.36969031374821,59.36796031826719,2009
3137,Jharkhand,51.67003757649875,58.63368823699753,2009
3139,Jharkhand,45.18379618343991,44.969896874441154,2009
3140,Jharkhand,46.53621765575454,59.308444584336414,1999
3142,Jharkhand,40.744010830537405,50.55736323601888,2009
3143,Jharkhand,36.517118581072324,51.68757467144564,2004
3144,Jharkhand,41.246145921573316,57.541233075446655,1999
3145,Jharkhand,51.37968474355689,58.46552718806859,2009
3147,Jharkhand,41.14096344691783,50.020530295486196,2009
3148,Jharkhand,41.935483870967744,58.02134662634405,2004
3150,Uttarakhand,39.111001972468365,47.48564978408918,2004
3153,Uttarakhand,33.21057911032479,51.32514220507147,1999
3154,Uttarakhand,34.30978908338862,49.45414362460473,1999
3155,Uttarakhand,55.1247108327851,61.8086536631007,2009
3156,Uttarakhand,48.16870682777111,52.06076270020341,2009
3158,Uttarakhand,67.71452361064448,68.71617730379047,2014
3159,Uttarakhand,42.14961446680031,50.844646174516214,1999
3160,Uttarakhand,55.26375777075104,49.43897197518777,2014
3163,Uttarakhand,53.41912111488944,63.25764511994141,1999
3164,Uttarakhand,57.856470856222785,56.21150784561968,2014
3165,Uttarakhand,49.233646522818226,63.31940018656861,1999
3167,Uttarakhand,47.906917829289036,48.159554675976366,2009
3169,Uttarakhand,47.92432488910419,57.674874930066245,2004
3170,Uttarakhand,42.70795067885224,47.9828543098609,2009
3171,Uttarakhand,44.439121930330714,48.02774901401597,2004
3172,Uttarakhand,46.51979042440753,53.49617921484576,2004
3173,Uttarakhand,58.02340131632404,49.23619505789515,2014
3175,Uttarakhand,57.759927734188075,63.48652714108037,2009
3176,Uttarakhand,43.580372182089555,53.57599313164791,2004
3178,Uttarakhand,71.02285604469155,71.76178168424275,2014
3180,Andaman & Nicobar Islands,63.811590387042294,63.5123420176119,2004
3182,Andaman & Nicobar Islands,60.287279413888385,58.866444154884924,1999
3183,Andaman & Nicobar Islands,63.21364322074234,64.99514697234837,2009
3185,Andaman & Nicobar Islands,70.37929481659386,70.8270592437475,2014
3186,Chandigarh,64.94428167610342,65.95146503192008,2009
3187,Chandigarh,46.50867813046899,49.72430137492035,1999
3188,Chandigarh,50.11179786266291,51.95357648458818,2004
3191,Chandigarh,74.01284833074686,73.40874825026003,2014
3192,Dadra & Nagar Haveli,85.72914131468903,82.66433151605887,2014
